TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionSpan,Outlier_Attempts,AgeGroup,Target
376.78,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999999,447.0,0,18-30,3
148.54,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,317.0,0,60+,0
388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.49,328.0,0,18-30,1
100.38,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,342.0,0,60+,1
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,576.0,0,60+,1
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,432.99999999999994,0,51-60,2
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,474.0,0,51-60,0
327.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.08,405.0,0,18-30,0
757.15,Debit,Raleigh,Online,53.0,Engineer,37.99999999999999,1.0,4702.86,656.0,0,51-60,3
5.64,Debit,Boston,Online,50.0,Doctor,47.0,1.0,12703.24,606.0,0,41-50,1
47.23,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,458.00000000000006,0,60+,0
239.41,Credit,,Online,42.0,Doctor,247.99999999999997,1.0,7860.65,368.00000000000006,0,41-50,2
7.48,Debit,San Antonio,ATM,55.0,Engineer,29.000000000000004,1.0,5673.76,489.0,0,51-60,1
170.97,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,552.0,0,18-30,2
262.43,Credit,San Diego,Online,37.0,Doctor,274.0,1.0,12841.01,509.0,1,31-40,2
659.15,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,642.0,0,18-30,2
31.53,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,319.0,0,18-30,2
111.66,Credit,,Online,48.0,Engineer,140.0,1.0,5716.72,515.0,0,41-50,0
250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,363.0,0,60+,1
554.15,Debit,Raleigh,ATM,49.0,Doctor,107.99999999999999,1.0,14817.22,565.0,0,41-50,3
598.66,,Charlotte,Branch,32.0,Engineer,222.0,1.0,2587.11,663.0,0,31-40,2
28.38,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,535.0,0,51-60,1
16.8,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,342.0,0,41-50,1
896.79,Debit,Dallas,Online,33.0,Doctor,168.00000000000003,1.0,11146.74,363.0,0,31-40,3
159.0,Debit,Las Vegas,ATM,49.0,Engineer,37.99999999999999,1.0,369.79,608.0,0,41-50,1
56.31,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,403.0,0,60+,0
203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,653.0,0,51-60,2
50.99,Debit,Detroit,Branch,29.0,Doctor,75.99999999999999,1.0,1334.6,369.00000000000006,0,18-30,1
101.28,Credit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,438.0,0,31-40,1
299.92,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,391.00000000000006,0,18-30,0
77.54,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,641.0,0,60+,1
18.35,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.39,412.00000000000006,0,18-30,1
732.53,Credit,San Jose,ATM,26.0,Student,116.00000000000001,1.0,441.54,531.0,0,18-30,3
65.11,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,423.0,0,31-40,0
67.07,Credit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6200000000001,517.0,0,18-30,1
137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,342.0,0,51-60,1
398.36,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.7,495.0,0,18-30,1
469.46,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,361.0,0,18-30,0
37.58,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.44,566.0,0,51-60,0
160.24,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,453.0,0,31-40,1
315.39,Credit,New York,Branch,23.0,Student,93.0,1.0,929.6,527.0,0,18-30,3
434.17,Debit,Atlanta,ATM,21.0,Student,148.0,1.0,5335.44,668.0,1,18-30,0
165.91,Debit,Jacksonville,ATM,26.0,Student,84.00000000000001,1.0,587.1199999999999,599.0,0,18-30,1
211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,416.0,0,41-50,0
241.45000000000002,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,468.0,0,18-30,0
23.24,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,570.0,0,60+,0
70.88,Credit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,335.0,0,60+,0
211.36,Debit,Atlanta,Online,66.0,Retired,111.0,1.0,7677.760000000001,485.0,0,60+,0
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,594.0,0,60+,2
181.81,Credit,Austin,Online,78.0,Retired,122.0,1.0,7525.7300000000005,524.0,0,60+,0
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,362.0,0,51-60,3
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,661.0,0,60+,1
220.68,Credit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,391.00000000000006,0,60+,2
11.86,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,425.0,0,31-40,0
122.65000000000002,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,444.0,0,18-30,1
395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,468.0,0,51-60,1
704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,474.0,0,51-60,3
369.89,Debit,San Antonio,ATM,69.0,Retired,69.00000000000001,1.0,6941.47,382.0,0,60+,1
10.92,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,380.0,0,60+,2
199.14,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,459.00000000000006,0,31-40,1
109.43,Debit,Denver,,70.0,Retired,140.0,1.0,1983.65,662.0,0,60+,0
304.15,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,341.0,0,18-30,1
620.54,Credit,Omaha,Branch,28.0,Student,98.0,1.0,213.36,587.0,0,18-30,3
757.79,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,671.0,0,18-30,3
122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,376.0,0,51-60,1
96.25,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.699999999999,465.0,0,60+,0
211.36,Debit,Charlotte,ATM,30.0,Doctor,49.0,1.0,5567.98,656.0,0,18-30,1
142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.68,537.0,0,60+,1
35.94,Credit,Fresno,Branch,23.0,Student,141.0,1.0,1697.28,545.0,0,18-30,0
24.86,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,629.0,0,51-60,2
103.08,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,355.0,0,51-60,0
116.27,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,341.0,0,51-60,1
363.84,Debit,Columbus,Online,73.0,Retired,118.0,1.0,5415.64,381.0,1,60+,0
34.74,Credit,Portland,Online,65.0,Retired,72.0,1.0,3736.57,555.0,0,60+,1
64.01,Credit,Philadelphia,Branch,19.0,Student,240.0,1.0,1225.69,485.0,1,18-30,2
108.75,Debit,Houston,ATM,50.0,Doctor,22.999999999999996,1.0,14829.85,383.0,1,41-50,1
50.9,Credit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.7,559.0,0,18-30,0
206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.66,417.0,0,18-30,0
37.4,Debit,Raleigh,ATM,20.0,Student,84.00000000000001,1.0,1519.51,485.0,0,18-30,1
154.21,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,671.0,0,41-50,1
199.37,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3,493.0,0,18-30,1
410.49,Credit,Atlanta,Branch,25.0,Student,112.0,1.0,1843.57,467.0,0,18-30,3
211.36,Credit,Phoenix,Branch,67.0,Retired,218.0,1.0,6601.5,405.0,0,60+,2
18.23,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,592.0,0,51-60,1
398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.740000000001,432.99999999999994,0,41-50,2
122.14,Debit,Omaha,Online,22.0,Student,112.0,1.0,327.68,622.0,0,18-30,0
378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,664.0,0,31-40,0
124.74,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,342.0,0,41-50,1
17.1,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,314.0,0,51-60,0
287.05,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.65,569.0,0,18-30,2
874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,611.0,0,18-30,3
211.36,Debit,Memphis,ATM,24.0,Student,150.0,1.0,1380.34,394.0,0,18-30,0
40.12,Credit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,564.0,0,31-40,2
125.00000000000001,Credit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,517.0,0,41-50,0
348.44,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.94,363.0,0,18-30,0
128.4,Debit,Tucson,ATM,69.0,Retired,30.999999999999996,1.0,2610.64,594.0,0,60+,1
320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,499.99999999999994,0,51-60,0
1.41,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,515.0,0,51-60,2
50.52,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,577.0,0,51-60,2
383.95,Credit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,409.99999999999994,0,31-40,0
12.94,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.23,432.99999999999994,0,18-30,0
329.75,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,314.0,0,51-60,2
211.36,Debit,Milwaukee,Online,45.0,Doctor,234.0,1.0,602.3599999999999,405.0,0,41-50,2
40.79,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,352.0,0,<18,1
99.25,Credit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,496.0,0,60+,1
150.6,Debit,Miami,ATM,69.0,Retired,59.00000000000001,1.0,3240.14,566.0,0,60+,1
29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.32,472.0,0,60+,0
54.34,Debit,Albuquerque,ATM,65.0,Doctor,45.99999999999999,1.0,8019.890000000001,314.0,0,60+,1
18.25,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,445.0,0,51-60,1
633.87,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.16,331.0,0,18-30,0
81.15,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.26,625.0,0,18-30,0
83.95,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,508.0,0,60+,0
410.4,Credit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,534.0,0,60+,3
172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,622.0,0,31-40,1
139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,650.0,0,31-40,0
165.55,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999999,398.0,0,18-30,0
53.79,Credit,Philadelphia,ATM,54.0,Engineer,137.0,1.0,6229.36,334.0,1,51-60,0
285.69,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,333.0,0,60+,1
532.4,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,437.00000000000006,0,18-30,3
293.85,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.97,451.0,0,18-30,0
27.94,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.4399999999998,365.99999999999994,0,60+,0
270.36,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,611.0,0,18-30,1
112.66,Debit,Philadelphia,Online,29.0,Engineer,176.0,1.0,852.98,412.00000000000006,1,18-30,0
506.03000000000003,Debit,Detroit,Branch,21.0,Student,21.000000000000004,1.0,1123.89,480.00000000000006,0,18-30,1
206.95,Debit,Seattle,Branch,22.0,Student,30.999999999999996,1.0,1817.65,458.00000000000006,0,18-30,1
350.96,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,514.0,0,60+,0
261.63,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.03,524.0,0,18-30,0
46.12,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,517.0,0,51-60,1
27.25,Credit,Kansas City,Branch,63.0,Retired,91.99999999999999,1.0,5365.2,594.0,0,60+,1
211.36,Debit,El Paso,Branch,26.0,Engineer,171.0,1.0,7858.41,354.0,0,18-30,0
331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,419.0,0,60+,0
667.95,Credit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,465.0,0,60+,2
49.84,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,386.99999999999994,0,41-50,0
556.04,Debit,Denver,ATM,72.0,Retired,26.999999999999996,1.0,5200.04,482.0,0,60+,1
88.06,Credit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,373.0,0,<18,2
745.95,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,485.0,0,51-60,3
67.25,Debit,Miami,Online,19.0,Student,157.0,1.0,467.4,489.0,0,18-30,0
93.63,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,440.0,0,18-30,0
74.11,Debit,San Jose,Branch,22.0,,49.0,1.0,1257.9,474.0,0,18-30,1
41.13,Credit,Philadelphia,Branch,77.0,Retired,58.00000000000001,1.0,6067.54,587.0,0,60+,1
192.02,Credit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,320.0,0,60+,0
291.27,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,503.00000000000006,0,60+,0
296.46,,Dallas,Branch,23.0,Student,136.0,1.0,558.99,360.0,0,18-30,0
341.84,Credit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,498.99999999999994,0,18-30,3
98.41,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.7099999999999,510.0,0,18-30,1
109.28,Debit,San Diego,Online,36.0,Engineer,112.0,1.0,6338.35,513.0,1,31-40,0
27.51,Credit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,409.99999999999994,0,31-40,0
12.18,Debit,New York,Branch,76.0,Retired,77.0,1.0,4909.24,563.0,1,60+,1
207.71,Credit,Kansas City,Online,25.0,,63.0,1.0,570.0999999999999,353.0,0,18-30,1
25.77,Credit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,475.0,0,41-50,2
127.56999999999998,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,615.0,0,51-60,1
392.05,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,503.00000000000006,0,51-60,0
521.01,Credit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,386.99999999999994,0,41-50,3
849.76,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.88,445.0,0,18-30,2
172.5,Debit,Columbus,Online,68.0,Doctor,30.999999999999996,1.0,6851.16,355.0,0,60+,1
265.44,Debit,San Antonio,ATM,30.0,Engineer,169.0,1.0,9700.77,656.0,1,18-30,0
152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,387.99999999999994,0,51-60,0
21.13,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.7,558.0,0,18-30,0
111.55,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,311.0,0,41-50,0
321.82,Credit,Raleigh,Branch,32.0,Engineer,43.0,1.0,6500.5,477.99999999999994,0,31-40,1
211.36,Credit,Washington,Branch,45.0,Engineer,279.0,1.0,9927.75,328.0,0,41-50,2
148.77,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,584.0,0,60+,0
14.08,Debit,,Branch,57.0,Retired,154.0,1.0,3908.6499999999996,636.0,0,51-60,0
211.36,Debit,Colorado Springs,ATM,50.0,Doctor,121.0,1.0,11041.9,452.0,0,41-50,0
566.33,Credit,Charlotte,ATM,24.0,Student,66.0,1.0,379.82,453.99999999999994,0,18-30,3
206.51,,Indianapolis,ATM,51.0,Retired,275.0,1.0,3921.74,321.0,0,51-60,2
180.94,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.990000000001,468.0,0,60+,1
77.9,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7199999999999,314.0,0,18-30,0
318.92,Credit,Washington,Branch,21.0,Student,60.00000000000001,1.0,1167.25,534.0,0,18-30,1
583.3,Credit,Nashville,Online,59.0,Engineer,142.0,1.0,5896.01,639.0,0,51-60,3
100.68,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,661.0,0,60+,0
589.64,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,408.99999999999994,0,60+,2
225.93,Credit,Omaha,Branch,25.0,Student,199.0,1.0,1864.27,601.0,0,18-30,2
651.55,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,604.0,0,60+,3
80.97,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,664.0,0,31-40,0
191.89,Debit,San Antonio,Branch,25.0,Student,14.0,1.0,399.57,495.0,0,18-30,1
304.75,Credit,Austin,Branch,78.0,Retired,125.0,1.0,1916.34,615.0,0,60+,0
201.53,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,363.0,0,60+,2
8.45,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3,632.0,0,18-30,0
435.98,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,387.99999999999994,0,18-30,3
743.24,Credit,Indianapolis,Online,19.0,Student,109.0,1.0,1024.19,485.0,0,18-30,3
16.27,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,629.0,0,51-60,1
290.86,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,517.0,0,41-50,1
85.73,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,613.0,0,41-50,2
555.71,Credit,Boston,Branch,22.0,Student,73.0,1.0,830.3699999999999,650.0,0,18-30,3
40.03,Debit,Omaha,Branch,23.0,Student,200.00000000000003,1.0,6408.8,664.0,0,18-30,2
73.01,Credit,Milwaukee,Online,25.0,Student,61.99999999999999,1.0,1997.3299999999997,382.0,0,18-30,1
346.12,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,310.0,0,41-50,1
1.9299999999999997,Debit,Chicago,Branch,47.0,Doctor,175.0,1.0,5684.09,381.0,1,41-50,0
252.92999999999998,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,636.0,0,60+,2
238.54,Debit,Indianapolis,ATM,19.0,Student,12.0,1.0,868.9099999999999,576.0,1,18-30,1
211.36,Debit,Tucson,Branch,61.0,Retired,129.0,1.0,5838.91,440.0,1,60+,0
58.7,Debit,New York,,67.0,Doctor,141.0,1.0,8937.35,611.0,0,60+,0
7.5600000000000005,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,636.0,0,31-40,0
540.4,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77,620.0,0,41-50,2
264.14,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,464.0,0,60+,0
248.15000000000003,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,507.0,0,60+,2
24.34,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,340.0,0,51-60,0
428.61,Debit,Fort Worth,ATM,66.0,Doctor,61.99999999999999,1.0,11937.04,664.0,0,60+,1
117.66,Credit,Memphis,Branch,39.0,Doctor,126.0,1.0,6794.17,458.00000000000006,0,31-40,0
165.8,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,549.0,0,51-60,2
289.18,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,431.99999999999994,0,60+,1
125.38999999999999,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.69,461.0,0,18-30,0
305.18,Debit,Chicago,Online,58.0,Retired,215.99999999999997,1.0,4474.2,517.0,0,51-60,2
506.90000000000003,Credit,Houston,Branch,64.0,Doctor,56.0,1.0,11471.87,368.00000000000006,0,60+,3
504.11999999999995,Credit,Baltimore,Branch,25.0,Student,101.0,1.0,1107.28,569.0,0,18-30,3
42.09,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,653.0,0,18-30,0
607.28,Debit,Baltimore,ATM,32.0,Doctor,84.00000000000001,1.0,9679.68,650.0,0,31-40,3
91.9,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.94,538.0,0,60+,0
303.43,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.24,516.0,0,18-30,1
668.78,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6799999999998,377.0,0,18-30,3
270.54,Credit,Sacramento,ATM,20.0,Student,139.0,1.0,269.78,580.0,0,18-30,0
247.93,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,447.0,0,31-40,1
34.67,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6,558.0,0,18-30,1
326.03,Credit,New York,Online,18.0,Student,137.0,1.0,290.24,544.0,0,<18,0
148.26,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.7,545.0,0,18-30,1
211.36,Debit,San Diego,Online,19.0,Student,37.99999999999999,1.0,1605.67,531.0,0,18-30,1
373.99,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,377.0,0,51-60,0
254.33999999999997,Debit,El Paso,Online,49.0,Engineer,112.0,1.0,5461.08,416.0,0,41-50,0
819.48,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,395.0,0,18-30,3
14.0,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.179999999999,424.0,0,41-50,0
57.16,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22,507.0,0,31-40,1
282.26,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,496.0,0,31-40,2
46.96,Debit,Las Vegas,Online,46.0,Engineer,112.0,1.0,2028.92,485.0,0,41-50,0
473.2,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52,453.99999999999994,0,31-40,0
192.97,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,601.0,0,51-60,0
168.99,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.57,552.0,0,<18,2
1.8200000000000003,Debit,San Francisco,Online,80.0,Retired,60.00000000000001,1.0,5571.39,570.0,0,60+,1
40.9,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.34,521.0,0,51-60,1
78.91,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.43,613.0,0,60+,0
169.97,Credit,San Diego,ATM,22.0,Student,12.0,1.0,6269.12,332.0,0,18-30,1
17.79,Debit,Jacksonville,Branch,61.0,Retired,162.0,1.0,2281.9,620.0,1,60+,0
486.61,Credit,Sacramento,ATM,48.0,Engineer,130.0,1.0,2006.69,341.0,0,41-50,3
148.13,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,597.0,0,51-60,1
164.52,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,314.0,0,60+,0
720.89,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.06,321.0,0,18-30,3
268.7,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,397.0,0,51-60,1
637.34,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,429.0,0,51-60,2
216.76,Credit,Omaha,Online,47.0,Engineer,138.0,1.0,643.6399999999999,360.0,0,41-50,0
418.02,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,516.0,0,41-50,3
292.03,Credit,Memphis,ATM,46.0,Engineer,154.0,1.0,951.3300000000002,426.0,0,41-50,0
251.4,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,487.0,0,51-60,0
184.56,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,339.0,0,18-30,1
33.76,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,657.0,0,18-30,2
253.46000000000004,Debit,Memphis,ATM,45.0,Engineer,60.00000000000001,1.0,5673.76,531.0,0,41-50,1
211.36,Debit,Los Angeles,ATM,65.0,Retired,173.0,1.0,3910.5900000000006,468.0,0,60+,0
138.68,Credit,Colorado Springs,Branch,22.0,Student,44.0,1.0,206.2,508.0,0,18-30,1
42.56,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,461.0,0,<18,0
680.76,Debit,,Branch,21.0,Student,165.0,1.0,572.97,615.0,0,18-30,3
53.83,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,522.0,0,60+,0
11.09,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,369.00000000000006,0,51-60,1
37.81,Debit,,Branch,63.0,Retired,195.0,1.0,5208.98,468.0,0,60+,0
449.18,Debit,Denver,Online,67.0,Retired,50.00000000000001,1.0,1025.99,314.0,0,60+,1
211.36,Debit,San Diego,ATM,30.0,Doctor,250.0,1.0,13534.3,424.0,0,18-30,2
297.6,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,397.0,0,31-40,0
683.75,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,622.0,0,31-40,3
21.4,Credit,,Online,48.0,Engineer,129.0,1.0,8551.6,629.0,0,41-50,0
315.94,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,401.0,0,60+,3
331.32,Debit,Sacramento,Branch,61.0,Doctor,137.0,1.0,13054.54,517.0,1,60+,0
223.76,Credit,Boston,Branch,74.0,Retired,110.0,1.0,4102.23,450.0,0,60+,0
216.03,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,373.0,0,41-50,2
17.42,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,361.0,0,60+,0
491.91,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,664.0,0,60+,0
350.11,Credit,Raleigh,Online,74.0,Retired,178.0,1.0,4639.04,485.0,0,60+,0
218.07,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.62,363.0,0,18-30,2
291.09,Debit,El Paso,Branch,48.0,Engineer,112.0,1.0,6312.79,349.0,0,41-50,0
422.14,Credit,Albuquerque,Branch,26.0,Student,109.0,1.0,1436.32,352.0,0,18-30,3
613.21,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,599.0,0,60+,3
73.83,Debit,Las Vegas,Online,69.0,Doctor,69.00000000000001,1.0,6020.29,668.0,0,60+,1
67.33,Debit,Detroit,Online,59.0,Engineer,36.0,1.0,5925.98,570.0,0,51-60,1
26.92,Debit,Indianapolis,ATM,62.0,Retired,43.0,1.0,1674.94,535.0,0,60+,1
